ID,Investimento Fundos_cambiais,Investimento Fundos_commodities,Investimento LCI,Investimento LCA,Investimento Poupanca,Investimento Fundos Multimercado,Investimento Tesouro Direto
21856.000,"T","F","T","F","F","F","F"
66174.000,"F","F","F","F","F","F","T"
72835.000,"F","F","F","F","T","F","F"
13222.000,"F","F","F","F","F","F","F"
14384.000,"F","T","T","F","F","F","F"
14384.000,"F","T","T","F","F","F","F"
99533.000,"F","F","F","T","F","F","T"
79475.000,"F","F","T","F","F","F","F"
87062.000,"F","F","F","F","F","F","F"
37440.000,"F","T","F","F","F","F","F"
66836.000,"F","F","F","F","F","F","F"
94953.000,"F","T","F","T","T","F","T"
39700.000,"T","T","T","T","T","F","F"
13368.000,"T","T","T","T","T","F","F"
58980.000,"F","F","F","F","T","F","F"
19379.000,"F","F","F","F","T","F","F"
27163.000,"F","F","T","F","F","F","F"
37175.000,"F","F","F","F","T","F","F"
82680.000,"T","T","T","T","T","T","F"
48651.000,"T","T","T","T","T","T","T"
16602.000,"F","F","T","T","F","F","F"
61649.000,"T","F","F","T","T","F","F"
52107.000,"F","F","F","F","T","F","F"
82951.000,"F","F","F","T","F","F","T"
71206.000,"F","T","F","F","T","F","T"
48159.000,"T","T","T","F","T","F","F"
22235.000,"F","F","F","F","F","F","F"
16474.000,"F","F","F","F","F","F","F"
45707.000,"F","T","F","F","F","T","F"
96016.000,"F","F","F","F","F","F","F"
24231.000,"F","F","F","T","F","T","F"
65621.000,"F","F","F","F","F","F","F"
59433.000,"F","F","F","F","F","F","F"
5783.000,"T","F","T","F","F","F","T"
73661.000,"F","F","T","F","F","F","F"
7382.000,"T","F","F","T","T","T","F"
66644.000,"F","F","F","F","F","F","F"
92891.000,"F","F","F","F","F","F","F"
36355.000,"T","F","T","F","F","F","F"
22373.000,"F","F","F","F","F","F","F"
60718.000,"F","F","F","F","F","F","F"
13505.000,"F","T","F","F","F","F","F"
43521.000,"F","F","F","F","T","F","F"
90158.000,"T","T","T","T","T","F","F"
83214.000,"F","F","F","T","F","F","F"
25867.000,"T","F","F","F","F","F","F"
44836.000,"T","T","T","T","T","F","T"
72475.000,"F","F","T","F","F","F","F"
28851.000,"F","F","F","F","F","F","T"
93368.000,"F","T","F","F","F","F","F"
71065.000,"F","T","T","F","T","F","F"
51060.000,"F","F","F","F","T","F","F"
29837.000,"F","F","F","F","F","F","F"
76008.000,"F","T","F","F","F","F","F"
31668.000,"F","F","F","F","F","F","F"
55312.000,"T","F","F","T","F","F","T"
29785.000,"F","F","F","F","F","T","F"
46802.000,"F","F","F","F","F","T","F"
64936.000,"F","F","F","F","F","F","F"
50279.000,"T","T","T","T","T","F","F"
87691.000,"F","T","F","F","F","F","F"
17898.000,"F","T","T","F","T","F","F"
36822.000,"T","T","T","F","F","F","F"
33165.000,"F","T","F","F","T","F","F"
47859.000,"T","T","T","T","F","F","T"
94698.000,"F","T","F","F","F","T","F"
65975.000,"T","T","F","F","F","F","T"
36410.000,"F","F","F","F","F","F","T"
23021.000,"T","T","T","T","T","F","F"
49514.000,"T","T","T","F","F","F","F"
33611.000,"F","F","F","F","T","F","F"
90245.000,"F","F","F","F","F","T","F"
56512.000,"F","F","F","F","T","T","F"
46316.000,"F","F","F","F","F","T","F"
31563.000,"F","F","F","F","F","F","T"
70979.000,"F","F","T","F","F","F","F"
29709.000,"T","T","F","F","F","T","T"
29301.000,"F","F","F","F","T","F","F"
90536.000,"F","F","T","F","F","F","F"
44751.000,"F","F","F","F","F","F","F"
45035.000,"F","F","F","F","T","F","F"
69924.000,"F","T","F","F","F","F","F"
13596.000,"T","F","F","F","F","F","T"
99350.000,"F","F","F","F","F","F","F"
2900.000,"T","F","F","F","F","F","T"
10233.000,"T","T","T","T","T","T","T"
59641.000,"F","F","F","F","F","F","F"
14451.000,"F","F","F","T","T","F","F"
55260.000,"F","T","T","F","T","F","F"
61520.000,"F","F","T","F","T","F","F"
67761.000,"F","F","T","F","F","F","F"
37633.000,"F","F","T","F","F","F","F"
41962.000,"T","F","F","F","F","F","F"
41962.000,"T","F","F","F","F","F","F"
19055.000,"T","F","F","T","T","F","F"
62501.000,"F","F","F","T","T","F","F"
62038.000,"F","F","F","T","F","F","T"
80192.000,"F","F","F","T","F","T","F"
53690.000,"T","F","T","T","F","F","F"
25142.000,"F","F","T","F","F","F","F"
43403.000,"F","F","T","T","T","F","F"
25835.000,"T","T","T","T","T","T","F"
17177.000,"F","T","F","T","T","F","T"
28316.000,"T","T","T","T","T","T","T"
64278.000,"T","F","F","F","T","F","F"
38512.000,"F","F","F","F","T","F","F"
4393.000,"T","T","F","F","F","F","F"
63447.000,"F","F","F","T","F","F","F"
81861.000,"F","F","T","F","T","F","F"
88348.000,"F","F","F","F","F","F","F"
35264.000,"F","F","F","T","F","F","F"
2899.000,"F","F","F","F","F","F","F"
66039.000,"T","F","F","F","F","T","F"
6783.000,"T","T","T","T","T","T","T"
28434.000,"F","T","F","T","T","F","T"
6369.000,"T","T","T","T","T","T","T"
57651.000,"F","T","F","F","T","T","T"
60434.000,"F","F","F","F","F","F","F"
83481.000,"T","T","T","F","F","F","F"
19676.000,"F","T","T","F","T","F","T"
56279.000,"T","T","T","T","T","F","T"
9988.000,"F","F","F","F","F","T","F"
40893.000,"T","T","T","F","F","T","T"
52585.000,"F","T","F","F","F","F","F"
13967.000,"F","F","F","F","T","F","T"
82285.000,"F","F","F","F","F","F","F"
93744.000,"F","F","T","T","T","T","F"
48378.000,"T","F","F","F","T","F","F"
92509.000,"T","F","T","F","F","F","F"
40206.000,"F","T","F","F","T","F","F"
40184.000,"T","T","T","F","F","F","F"
71890.000,"T","F","F","F","F","F","F"
54213.000,"F","T","F","T","T","F","F"
97049.000,"F","F","F","F","F","T","F"
19083.000,"T","T","F","F","F","F","F"
43281.000,"F","F","F","T","F","F","T"
16277.000,"T","T","T","F","F","T","F"
49169.000,"F","T","F","F","F","T","F"
52381.000,"F","T","F","F","T","F","F"
90654.000,"T","T","T","F","F","T","F"
61341.000,"F","F","T","F","T","F","F"
91906.000,"F","F","F","F","T","F","F"
19673.000,"T","T","T","T","T","F","T"
83404.000,"T","T","T","T","F","F","T"
37648.000,"T","T","F","T","F","F","F"
46469.000,"F","T","F","T","F","F","F"
30063.000,"F","F","F","F","F","F","F"
49492.000,"T","T","T","T","T","F","F"
89404.000,"F","F","F","F","F","T","F"
46962.000,"T","T","T","F","F","T","F"
37305.000,"F","F","T","F","T","F","F"
45975.000,"F","F","F","F","F","F","F"
66498.000,"T","T","F","F","T","F","F"
15185.000,"F","F","T","F","T","T","T"
92612.000,"F","F","F","T","T","F","T"
14148.000,"F","F","T","F","T","T","F"
87499.000,"F","F","T","F","T","T","F"
89183.000,"T","F","F","F","F","F","F"
35091.000,"T","T","T","F","F","F","F"
48412.000,"F","F","F","F","F","F","F"
80138.000,"F","T","F","F","T","F","F"
17412.000,"T","F","F","F","T","F","F"
83089.000,"T","F","F","F","F","F","F"
84445.000,"F","F","F","F","T","F","F"
21057.000,"F","T","F","F","F","T","T"
79514.000,"F","F","T","F","F","F","F"
41165.000,"F","F","F","F","F","F","T"
78920.000,"F","F","F","F","F","F","T"
60000.000,"T","T","T","T","T","T","T"
40411.000,"F","F","F","F","F","F","F"
92537.000,"F","F","F","T","F","F","F"
90692.000,"F","F","F","F","F","F","F"
65048.000,"F","F","F","F","T","F","T"
67511.000,"T","F","F","F","T","F","F"
13691.000,"F","F","F","F","F","F","F"
67319.000,"F","T","F","F","F","F","F"
24002.000,"F","F","F","T","T","T","F"
55392.000,"T","T","T","T","T","T","T"
18762.000,"T","T","T","T","T","T","F"
99586.000,"T","F","F","F","T","T","F"
39144.000,"T","F","F","F","F","T","F"
43980.000,"F","F","T","T","F","T","T"
49942.000,"F","F","F","T","T","T","F"
93342.000,"F","F","T","F","F","F","T"
10027.000,"T","T","F","T","F","F","F"
78522.000,"T","T","T","T","T","F","F"
61028.000,"F","F","F","F","T","F","F"
90993.000,"F","F","F","F","F","F","F"
24597.000,"F","T","T","F","F","F","T"
63748.000,"T","F","F","F","T","F","F"
58900.000,"F","F","F","F","F","F","F"
100216.000,"T","T","T","T","T","T","T"
99228.000,"T","F","F","F","F","T","F"
50526.000,"F","F","T","F","F","F","T"
22319.000,"F","F","T","F","T","F","F"
74840.000,"T","T","T","T","T","F","F"
81047.000,"F","F","T","F","F","F","F"
93967.000,"F","T","F","F","F","F","T"
83639.000,"F","F","F","F","F","T","T"
62755.000,"T","T","T","T","T","F","F"
34438.000,"F","T","F","F","F","F","F"
12371.000,"F","F","F","F","F","T","T"
81545.000,"T","F","F","F","T","F","F"
73726.000,"F","T","F","F","F","F","F"
38899.000,"F","F","F","T","F","T","F"
31388.000,"T","T","T","F","F","F","F"
96676.000,"T","T","T","F","T","F","F"
29023.000,"T","T","T","T","T","T","T"
27824.000,"F","F","F","F","F","F","F"
64867.000,"T","F","F","F","T","T","F"
73632.000,"F","F","F","T","T","F","F"
43125.000,"F","F","F","F","T","F","F"
75539.000,"F","F","T","F","F","F","F"
5381.000,"T","T","T","F","F","F","F"
70566.000,"F","F","F","F","F","F","T"
24236.000,"F","T","F","F","F","F","T"
44372.000,"F","F","T","T","F","T","T"
82040.000,"T","T","T","T","T","T","T"
93878.000,"F","F","F","F","F","F","F"
71809.000,"F","F","F","F","T","T","T"
52424.000,"T","T","T","F","F","F","T"
89699.000,"T","T","F","F","F","F","F"
100451.000,"F","F","F","F","F","F","F"
61507.000,"F","F","F","F","F","F","T"
34290.000,"F","F","T","F","T","F","F"
29931.000,"F","F","F","F","T","F","F"
3257.000,"T","T","F","F","F","T","T"
84477.000,"T","F","F","F","T","F","T"
22135.000,"F","F","T","F","F","F","F"
6140.000,"T","F","F","F","T","F","F"
94791.000,"F","F","F","F","F","F","T"
2751.000,"T","T","F","F","T","F","F"
16832.000,"F","T","T","F","F","F","T"
70916.000,"T","T","T","T","T","T","T"
77016.000,"T","T","T","F","F","F","F"
57864.000,"F","F","T","F","T","F","F"
59173.000,"T","T","T","T","T","T","F"
32477.000,"T","T","T","T","T","T","T"
95677.000,"F","F","T","F","F","F","F"
68256.000,"F","F","F","F","F","F","F"
43916.000,"F","F","F","F","F","F","F"
8536.000,"F","T","F","T","F","F","T"
56840.000,"F","F","F","F","F","T","F"
74936.000,"F","T","F","F","F","T","F"
66158.000,"F","T","F","F","F","T","F"
49188.000,"F","T","T","T","F","F","F"
38824.000,"F","F","F","T","F","F","T"
29609.000,"T","F","T","F","T","F","F"
89538.000,"T","T","T","F","T","F","F"
39491.000,"T","T","T","T","T","F","T"
12109.000,"T","T","T","T","T","F","F"
84326.000,"F","F","F","F","F","F","F"
13121.000,"F","F","T","F","F","T","F"
58195.000,"F","F","T","T","T","F","F"
6519.000,"F","T","T","F","F","F","F"
45210.000,"T","F","F","F","T","F","F"
85238.000,"T","F","F","T","F","F","F"
58379.000,"F","F","F","F","F","F","F"
61074.000,"T","F","F","F","F","T","F"
33363.000,"T","F","F","F","F","F","F"
95209.000,"T","F","F","F","T","F","F"
30071.000,"F","F","F","T","F","F","F"
41605.000,"T","F","F","F","F","F","F"
27782.000,"F","F","T","T","F","T","F"
17925.000,"T","T","T","T","T","T","T"
43573.000,"F","F","F","F","F","F","F"
43547.000,"F","F","F","F","F","F","T"
79825.000,"F","F","T","F","T","F","F"
27399.000,"T","T","T","F","F","T","F"
23033.000,"T","T","T","F","F","F","F"
11200.000,"F","F","F","F","F","F","T"
9039.000,"T","T","T","T","T","T","T"
28656.000,"F","F","F","F","F","T","F"
13344.000,"F","F","F","F","F","F","F"
28565.000,"F","F","F","F","F","T","F"
40370.000,"F","F","F","F","T","T","F"
30349.000,"F","F","T","F","F","F","F"
1320.000,"T","T","T","T","T","T","F"
35201.000,"F","F","T","F","F","T","F"
32927.000,"F","F","F","F","T","F","F"
100489.000,"F","F","F","F","F","F","T"
1048.000,"F","F","F","F","F","F","F"
2880.000,"F","F","T","F","F","F","F"
84140.000,"F","F","F","F","T","T","F"
83143.000,"F","F","F","F","T","F","T"
43083.000,"T","T","T","T","T","T","T"
84778.000,"F","F","F","F","F","F","F"
60265.000,"T","F","F","F","F","F","F"
89674.000,"F","T","F","F","F","F","T"
64878.000,"F","T","T","T","F","F","F"
47326.000,"F","F","T","F","F","F","F"
26224.000,"T","T","T","T","T","T","T"
12541.000,"T","T","F","F","T","F","F"
67896.000,"F","T","F","T","F","F","T"
36392.000,"T","T","T","T","T","T","T"
36879.000,"F","F","F","F","F","F","F"
70103.000,"T","T","T","T","T","F","F"
82699.000,"T","T","T","T","T","T","T"
85768.000,"F","F","F","F","F","T","T"
77242.000,"F","F","F","T","T","F","F"
91958.000,"F","T","T","F","F","F","T"
36162.000,"F","T","F","F","F","F","F"
63962.000,"F","F","F","F","T","T","F"
45400.000,"F","T","F","T","F","F","F"
59087.000,"F","F","F","F","T","T","F"
63790.000,"T","F","F","F","F","F","F"
100357.000,"F","F","F","F","F","F","F"
10030.000,"F","F","F","F","F","T","F"
3646.000,"F","F","T","F","F","F","F"
16042.000,"T","F","F","F","F","F","T"
71535.000,"F","F","F","T","T","F","T"
95192.000,"F","F","F","T","T","F","T"
40183.000,"F","F","F","F","T","F","F"
97497.000,"F","F","F","T","F","F","F"
41075.000,"F","F","F","F","T","T","F"
2875.000,"T","T","T","T","T","T","F"
2412.000,"T","T","T","T","F","T","F"
26855.000,"T","T","T","T","T","T","T"
76462.000,"F","F","F","F","T","F","F"
78682.000,"F","F","F","F","F","F","F"
2527.000,"F","F","F","F","T","F","T"
60857.000,"F","T","F","F","F","F","T"
6862.000,"F","F","T","F","F","F","F"
86284.000,"F","F","F","F","F","F","F"
26811.000,"F","F","F","F","F","F","F"
51892.000,"F","F","F","F","T","F","T"
24545.000,"F","T","F","F","T","F","F"
98622.000,"F","F","F","F","T","F","F"
95537.000,"T","F","F","F","F","F","F"
53930.000,"F","F","F","T","T","F","F"
59160.000,"F","F","F","F","F","F","F"
66422.000,"F","F","T","F","F","F","T"
28466.000,"T","T","T","T","T","T","T"
46551.000,"F","T","F","T","F","F","F"
74963.000,"F","F","F","F","F","F","F"
64475.000,"F","F","F","T","T","F","F"
11348.000,"F","F","T","F","F","F","T"
80311.000,"T","T","T","T","T","T","T"
86176.000,"F","F","F","F","T","F","F"
5244.000,"T","F","F","T","F","F","F"
26829.000,"T","F","F","F","F","T","F"
76704.000,"F","T","F","T","F","T","T"
70543.000,"T","T","T","T","T","T","T"
11741.000,"T","T","T","T","T","F","F"
10097.000,"F","F","F","F","F","F","F"
35084.000,"F","T","T","T","F","F","F"
76107.000,"F","F","F","T","F","F","F"
54205.000,"F","F","F","F","F","F","F"
28897.000,"F","T","F","F","F","F","F"
59690.000,"F","F","F","F","T","F","F"
93087.000,"F","F","F","F","T","F","F"
31213.000,"F","F","F","F","F","F","F"
69202.000,"F","F","F","F","F","T","F"
99849.000,"F","F","F","F","F","F","F"
5003.000,"F","T","F","F","T","F","F"
4213.000,"T","T","T","T","T","F","F"
69279.000,"T","F","T","F","F","F","F"
52653.000,"F","F","F","F","T","F","F"
65556.000,"F","F","F","T","T","T","F"
7062.000,"F","T","T","F","T","F","T"
82068.000,"T","T","T","T","T","F","F"
89793.000,"F","F","F","T","F","T","F"
50173.000,"T","T","T","T","T","F","F"
17029.000,"F","F","F","F","F","F","F"
35421.000,"T","F","F","F","F","T","T"
44087.000,"F","F","F","F","F","F","T"
42676.000,"F","F","F","T","F","T","F"
88156.000,"T","T","F","F","F","T","F"
27409.000,"T","F","T","F","F","F","F"
70628.000,"F","F","F","F","F","T","T"
71429.000,"F","T","F","F","F","T","F"
24232.000,"F","F","F","F","F","F","F"
75529.000,"F","T","F","T","F","F","F"
88527.000,"T","F","F","F","T","F","F"
17407.000,"F","F","F","F","F","F","F"
97487.000,"T","T","T","T","T","F","F"
77741.000,"F","F","F","F","F","T","T"
24988.000,"F","T","F","F","F","T","T"
93604.000,"F","F","T","F","T","T","T"
13049.000,"F","F","F","T","T","F","F"
7970.000,"F","F","T","T","F","F","F"
38294.000,"F","F","F","F","T","F","F"
27865.000,"F","T","F","T","F","F","F"
26255.000,"F","F","F","T","T","F","T"
78938.000,"T","F","T","F","T","F","T"
57812.000,"F","F","F","F","F","F","T"
63541.000,"F","F","T","F","F","F","F"
90881.000,"T","F","F","F","F","F","F"
31345.000,"T","T","T","F","T","F","F"
92424.000,"F","F","F","F","T","F","F"
28785.000,"F","F","F","T","T","F","F"
95106.000,"F","F","T","T","F","T","F"
97381.000,"F","F","T","F","F","F","F"
63962.000,"T","T","T","T","T","T","T"
72129.000,"F","F","F","F","F","F","T"
99638.000,"T","T","T","T","T","T","T"
40041.000,"F","F","F","T","T","T","T"
72593.000,"T","T","T","T","T","T","T"
16923.000,"F","F","F","F","T","F","F"
19640.000,"F","T","F","T","F","F","T"
21493.000,"T","T","T","F","F","F","T"
89157.000,"T","F","F","T","F","F","T"
8916.000,"T","T","T","T","T","F","T"
2454.000,"F","F","T","F","T","F","F"
22527.000,"T","T","T","F","F","F","F"
23792.000,"F","T","F","F","F","F","T"
53296.000,"F","F","F","F","F","T","F"
70150.000,"T","F","T","T","T","F","F"
62233.000,"F","F","T","F","T","F","F"
57466.000,"T","T","T","T","T","T","T"
8985.000,"T","T","T","T","T","T","T"
23712.000,"F","T","F","F","F","F","F"
78859.000,"F","F","F","F","T","F","T"
52384.000,"T","T","T","T","F","F","F"
76456.000,"F","F","F","F","F","T","F"
88470.000,"F","F","F","F","F","F","F"
28723.000,"F","T","F","T","F","F","F"
49887.000,"F","T","T","T","F","F","F"
72387.000,"T","F","F","F","F","T","F"
42438.000,"T","T","T","F","F","F","F"
59108.000,"F","F","F","F","T","T","F"
81568.000,"T","F","F","F","F","F","T"
25403.000,"F","F","F","F","F","F","F"
70384.000,"F","F","F","T","T","F","F"
75606.000,"T","F","F","F","F","F","F"
5470.000,"T","F","F","T","F","F","T"
22843.000,"F","F","T","T","F","F","F"
17011.000,"T","T","T","F","F","F","F"
86574.000,"F","F","F","F","F","F","F"
27991.000,"F","F","F","F","F","T","F"
16828.000,"F","T","F","F","F","F","F"
58337.000,"F","F","F","F","F","F","T"
3323.000,"T","T","T","T","T","F","F"
37007.000,"F","T","F","F","T","F","F"
57334.000,"F","F","T","T","F","F","F"
82226.000,"F","F","T","F","F","T","F"
54620.000,"F","F","F","F","F","F","T"
92910.000,"F","F","F","F","T","F","F"
72844.000,"F","F","T","F","T","F","F"
51892.000,"T","F","F","F","T","F","T"
75670.000,"T","F","F","F","T","F","F"
39342.000,"F","F","F","T","F","T","F"
7644.000,"T","T","T","T","F","T","T"
81953.000,"T","F","F","F","T","F","T"
67782.000,"F","F","F","F","F","T","F"
85128.000,"T","T","T","T","F","T","F"
66665.000,"T","F","F","T","T","F","F"
10368.000,"T","T","T","F","T","F","F"
38986.000,"T","F","F","F","T","F","T"
42546.000,"F","F","T","F","F","T","F"
51931.000,"F","F","T","F","F","T","F"
95827.000,"F","F","F","F","T","F","F"
62378.000,"F","F","F","F","F","F","F"
99892.000,"F","F","T","F","F","T","T"
91814.000,"T","T","T","T","T","T","F"
7939.000,"F","F","F","F","F","F","F"
96290.000,"T","F","T","F","F","T","F"
30563.000,"F","F","F","F","F","F","F"
2690.000,"F","F","F","F","T","F","F"
53344.000,"F","F","F","T","F","F","T"
53897.000,"F","T","F","F","T","F","F"
96163.000,"F","T","T","T","T","T","T"
47889.000,"F","F","T","F","F","F","F"
65889.000,"F","F","T","F","T","F","F"
76663.000,"F","F","F","F","F","F","F"
84089.000,"T","F","F","F","T","F","F"
38471.000,"T","F","F","F","F","F","F"
51394.000,"F","F","F","T","F","F","F"
5617.000,"T","F","F","F","F","F","T"
24381.000,"F","T","F","F","F","F","F"
66684.000,"T","T","T","T","T","T","T"
15597.000,"F","F","F","F","F","F","F"
5176.000,"T","F","F","F","F","F","F"
91135.000,"F","F","F","F","F","F","F"
75294.000,"T","F","T","F","T","F","T"
20151.000,"F","F","F","F","F","F","T"
68486.000,"F","F","F","F","T","T","T"
4439.000,"F","T","F","F","F","F","F"
44185.000,"T","F","F","T","F","T","F"
25075.000,"T","F","F","F","F","F","F"
47495.000,"F","F","T","F","F","F","F"
52694.000,"F","F","F","T","F","F","F"
83085.000,"F","F","F","F","F","T","T"
27502.000,"T","T","T","T","T","F","T"
76019.000,"F","F","F","F","T","F","F"
9451.000,"T","F","F","T","T","T","T"
10428.000,"F","F","F","F","F","F","F"
50926.000,"F","T","F","F","F","T","F"
57602.000,"F","F","F","F","T","T","F"
37749.000,"F","F","F","F","F","F","F"
7151.000,"F","F","F","F","F","F","T"
57442.000,"T","T","T","T","T","T","T"
59242.000,"F","F","F","F","F","F","T"
48825.000,"F","T","F","F","F","T","F"
