ID,Idade,Renda,Regiao,Genero,seguro auto,seguro vida Emp,seguro vida PF,Seguro Residencial
1892.000,22.892,6110.506,"NE",1.000,"F","F","F","F"
78889.000,34.694,6113.808,"NE",1.000,"F","F","F","F"
23201.000,33.787,6115.220,"NE",1.000,"F","F","F","F"
56320.000,52.488,6116.860,"SE",0.000,"F","F","F","F"
35538.000,38.280,6117.209,"SE",0.000,"F","T","F","F"
86427.000,45.797,6119.023,"NE",1.000,"F","T","F","F"
48927.000,50.751,6120.241,"SE",1.000,"F","F","F","F"
96707.000,54.257,6120.981,"CO",1.000,"F","F","T","F"
7317.000,40.466,6121.465,"CO",0.000,"F","F","F","F"
77104.000,50.044,6122.838,"N",0.000,"F","T","F","F"
93013.000,42.927,6123.663,"NE",0.000,"F","F","F","F"
79426.000,28.076,6124.342,"NE",1.000,"T","F","F","T"
92862.000,23.493,6125.513,"SE",1.000,"F","T","F","F"
42964.000,48.336,6126.440,"SE",0.000,"F","F","T","F"
60984.000,59.226,6126.610,"NE",1.000,"F","F","F","F"
82598.000,42.556,6130.801,"CO",1.000,"F","F","F","T"
69687.000,49.906,6132.418,"NE",0.000,"T","F","F","T"
34296.000,32.359,6132.800,"S",1.000,"F","F","F","F"
37387.000,52.010,6134.051,"SE",1.000,"F","F","F","F"
10645.000,38.887,6134.072,"N",1.000,"T","T","T","T"
60295.000,73.808,6134.689,"S",1.000,"F","F","F","F"
58299.000,27.387,6135.142,"S",0.000,"F","F","F","F"
63203.000,33.635,6135.413,"SE",1.000,"F","F","F","F"
81831.000,40.995,6135.859,"S",1.000,"T","F","F","F"
100153.000,39.267,6136.092,"SE",1.000,"F","F","F","F"
43793.000,28.780,6136.341,"S",0.000,"F","F","F","F"
43793.000,28.780,6136.341,"S",0.000,"F","F","F","F"
41202.000,49.837,6136.476,"S",0.000,"F","F","F","F"
57217.000,56.661,6136.787,"NE",0.000,"F","F","F","F"
61930.000,74.618,6138.464,"SE",0.000,"T","F","F","F"
18818.000,37.020,6139.395,"S",0.000,"T","T","T","T"
80003.000,69.406,6139.539,"S",1.000,"F","F","F","F"
48925.000,18.565,6139.669,"SE",1.000,"F","T","F","F"
73299.000,29.902,6142.063,"NE",0.000,"T","T","T","T"
67083.000,42.525,6142.330,"CO",1.000,"F","F","F","F"
61907.000,31.711,6143.581,"SE",1.000,"F","F","F","F"
36554.000,31.051,6143.905,"CO",0.000,"F","F","F","F"
86764.000,41.305,6144.492,"SE",0.000,"F","F","F","F"
65178.000,68.480,6145.962,"SE",1.000,"F","F","F","F"
7149.000,34.270,6147.742,"SE",0.000,"F","F","F","F"
56260.000,28.608,6151.095,"S",1.000,"T","T","T","T"
58788.000,39.437,6152.399,"SE",1.000,"F","F","F","F"
3675.000,22.986,6152.767,"S",1.000,"T","F","F","F"
99407.000,41.934,6153.265,"SE",1.000,"T","T","T","T"
98097.000,28.423,6153.489,"CO",1.000,"F","F","F","F"
14413.000,24.833,6153.610,"SE",1.000,"F","F","F","F"
14413.000,24.833,6153.610,"SE",1.000,"F","F","F","F"
18896.000,34.046,6154.224,"NE",0.000,"T","T","T","T"
67816.000,54.100,6156.313,"CO",1.000,"F","F","F","T"
59200.000,20.809,6156.674,"SE",0.000,"F","F","F","F"
69816.000,37.504,6157.026,"SE",1.000,"F","F","F","F"
100364.000,32.248,6158.497,"CO",1.000,"F","F","F","F"
18488.000,20.624,6158.978,"SE",1.000,"F","F","F","F"
41639.000,21.162,6159.279,"SE",1.000,"F","F","F","F"
65953.000,35.936,6159.739,"S",0.000,"F","F","F","F"
85079.000,33.040,6161.369,"CO",1.000,"T","T","T","T"
72783.000,44.744,6161.639,"CO",0.000,"T","F","F","F"
97640.000,29.480,6161.806,"SE",1.000,"F","F","F","T"
14931.000,34.875,6161.995,"SE",0.000,"F","F","F","F"
59605.000,47.093,6163.033,"CO",0.000,"T","T","T","T"
54888.000,39.606,6163.550,"SE",0.000,"F","F","T","F"
54956.000,49.749,6164.358,"CO",1.000,"F","F","F","F"
51095.000,44.595,6164.469,"CO",1.000,"F","F","F","F"
26112.000,31.588,6165.069,"SE",1.000,"F","F","F","T"
7789.000,40.545,6165.896,"SE",0.000,"F","F","T","T"
13611.000,26.601,6166.231,"NE",1.000,"F","F","F","F"
44404.000,54.846,6167.166,"NE",0.000,"T","T","T","T"
89206.000,42.033,6167.918,"CO",0.000,"F","T","F","F"
66282.000,54.711,6168.490,"SE",1.000,"F","F","F","F"
26203.000,29.616,6168.517,"NE",0.000,"F","T","F","T"
64057.000,60.105,6168.671,"SE",1.000,"F","F","F","F"
48350.000,36.011,6168.882,"SE",0.000,"F","F","T","T"
5670.000,48.138,6169.035,"CO",0.000,"F","F","F","F"
35832.000,38.061,6169.116,"CO",0.000,"F","T","F","T"
65205.000,41.321,6169.828,"SE",1.000,"F","F","F","F"
27065.000,21.731,6171.232,"CO",0.000,"T","T","T","T"
62632.000,34.450,6172.122,"NE",1.000,"F","F","F","F"
90324.000,38.077,6172.268,"CO",1.000,"F","F","F","F"
66558.000,45.737,6172.998,"NE",0.000,"T","F","F","F"
71617.000,25.571,6173.431,"NE",0.000,"F","F","F","T"
47139.000,55.739,6174.140,"SE",0.000,"F","F","F","F"
1715.000,27.585,6174.574,"SE",0.000,"F","F","F","F"
54297.000,50.122,6175.502,"NE",1.000,"F","T","F","F"
38244.000,35.344,6175.726,"SE",0.000,"F","F","F","F"
30412.000,41.036,6175.824,"SE",1.000,"T","T","T","T"
94666.000,27.165,6176.101,"SE",1.000,"F","F","F","T"
4080.000,39.205,6176.106,"SE",0.000,"F","F","F","F"
7739.000,37.589,6176.953,"CO",1.000,"F","T","F","F"
76062.000,26.265,6177.740,"SE",1.000,"T","T","T","T"
76754.000,45.355,6177.741,"NE",0.000,"F","F","F","F"
80675.000,38.783,6179.148,"SE",1.000,"T","T","T","T"
24680.000,28.892,6179.607,"SE",0.000,"T","T","T","T"
95873.000,49.547,6179.800,"SE",0.000,"F","F","F","F"
26416.000,48.406,6181.280,"SE",1.000,"F","F","F","F"
59357.000,58.376,6181.608,"SE",0.000,"F","F","F","T"
7089.000,28.989,6182.231,"NE",1.000,"T","T","T","T"
16501.000,28.078,65789.000,"SE",1.000,"F","F","F","F"
7389.000,52.979,6182.762,"S",1.000,"F","F","F","F"
18135.000,51.523,6182.970,"NE",1.000,"T","F","F","F"
14373.000,31.393,6183.525,"CO",0.000,"T","T","T","T"
14373.000,31.393,6183.525,"CO",0.000,"T","T","T","T"
75840.000,26.403,6184.274,"NE",0.000,"T","T","T","T"
23605.000,34.678,6185.817,"NE",0.000,"T","F","F","F"
5203.000,26.446,6186.004,"CO",1.000,"F","F","F","F"
23691.000,33.417,6186.561,"CO",0.000,"F","F","F","F"
36249.000,43.122,6187.546,"SE",0.000,"T","T","T","T"
43625.000,29.936,6188.007,"SE",0.000,"F","F","F","F"
4099.000,52.433,6188.788,"SE",1.000,"T","T","T","T"
62960.000,44.471,6189.057,"NE",0.000,"T","T","T","T"
34953.000,56.005,6192.016,"NE",1.000,"F","F","F","F"
42303.000,56.207,6193.056,"NE",1.000,"F","F","F","F"
94880.000,38.064,6196.534,"S",1.000,"F","F","F","T"
89289.000,46.487,6200.881,"CO",0.000,"F","F","F","T"
94247.000,41.520,6201.300,"SE",0.000,"F","F","F","F"
12569.000,42.473,6201.457,"SE",0.000,"F","F","F","T"
100963.000,21.067,6201.485,"SE",1.000,"F","F","F","F"
78046.000,52.834,6202.169,"N",0.000,"T","T","T","T"
93692.000,32.499,6202.629,"CO",1.000,"F","F","F","F"
51906.000,39.185,6203.714,"CO",1.000,"F","T","F","F"
67388.000,45.988,6204.203,"SE",1.000,"T","T","T","T"
52640.000,33.949,6204.598,"S",0.000,"F","T","F","F"
20182.000,38.332,6205.175,"S",1.000,"T","T","T","T"
33231.000,33.639,6205.724,"SE",1.000,"F","F","F","F"
21219.000,41.670,6206.474,"CO",0.000,"F","F","F","F"
54363.000,29.942,6206.972,"NE",1.000,"F","F","F","F"
44347.000,33.789,6207.598,"SE",0.000,"F","F","F","F"
96189.000,44.996,6208.422,"S",0.000,"F","T","F","F"
12399.000,26.896,6209.709,"CO",1.000,"T","T","T","T"
93246.000,29.762,6213.845,"S",0.000,"F","F","F","F"
43841.000,35.641,6214.974,"SE",1.000,"F","F","F","F"
43841.000,35.641,6214.974,"SE",1.000,"F","F","F","F"
55619.000,53.469,6215.971,"SE",1.000,"F","F","F","F"
89127.000,46.656,6216.745,"SE",1.000,"F","T","F","F"
66108.000,36.845,6218.414,"CO",1.000,"F","F","F","F"
62243.000,34.262,6219.025,"NE",1.000,"F","T","F","F"
97482.000,28.760,6219.931,"NE",0.000,"F","F","F","F"
38980.000,26.177,6220.560,"NE",1.000,"F","F","F","F"
91363.000,47.826,6220.673,"SE",0.000,"F","F","F","F"
84814.000,21.882,6221.377,"SE",1.000,"F","F","F","F"
18474.000,25.492,6221.722,"SE",0.000,"T","F","F","F"
3534.000,28.345,6222.496,"SE",1.000,"F","F","F","F"
22172.000,34.675,6224.186,"S",0.000,"F","F","F","F"
51884.000,59.306,6224.308,"CO",0.000,"F","F","F","F"
31513.000,43.779,6224.885,"N",1.000,"F","F","F","F"
27139.000,42.633,6225.236,"SE",1.000,"T","F","F","F"
83987.000,29.350,6225.364,"N",0.000,"F","F","F","F"
4162.000,41.987,6226.263,"NE",1.000,"F","F","F","F"
71528.000,40.821,6226.448,"S",0.000,"F","F","F","F"
34048.000,38.675,6227.700,"NE",0.000,"F","T","F","F"
79262.000,19.867,6228.209,"SE",0.000,"T","T","T","T"
21124.000,50.717,6228.266,"SE",0.000,"F","F","F","T"
78190.000,22.727,6228.513,"NE",0.000,"T","T","T","T"
71866.000,27.363,6229.752,"S",0.000,"F","F","F","F"
98414.000,39.779,6230.691,"SE",1.000,"T","F","F","F"
59823.000,45.393,6231.664,"SE",1.000,"F","F","F","T"
60841.000,43.267,6232.019,"S",0.000,"T","T","T","T"
36354.000,62.397,6232.954,"NE",0.000,"T","T","T","T"
11023.000,41.881,6233.656,"SE",1.000,"F","F","F","F"
53975.000,36.916,6233.935,"NE",0.000,"T","T","T","T"
85319.000,42.688,6235.437,"NE",0.000,"T","F","F","F"
71282.000,36.086,6237.219,"NE",1.000,"F","F","F","F"
72237.000,60.571,6237.762,"CO",1.000,"T","T","T","T"
7209.000,28.445,6237.765,"NE",1.000,"F","F","F","F"
9322.000,31.020,6237.877,"NE",0.000,"T","T","T","T"
49812.000,33.610,6238.451,"NE",1.000,"F","F","F","F"
49804.000,52.387,6238.694,"SE",1.000,"F","T","F","F"
6726.000,31.887,6239.194,"NE",1.000,"F","T","F","F"
94105.000,37.461,6240.355,"NE",1.000,"F","T","F","T"
94301.000,35.094,6240.429,"NE",0.000,"F","F","F","F"
43423.000,19.380,6241.894,"N",1.000,"F","F","F","F"
94923.000,56.092,6242.661,"SE",1.000,"F","T","F","F"
36178.000,55.939,6243.220,"CO",0.000,"T","T","T","T"
75380.000,34.732,6243.492,"CO",0.000,"T","F","F","T"
77313.000,48.162,6243.618,"S",1.000,"F","F","F","T"
85759.000,58.974,6244.790,"SE",1.000,"F","F","F","F"
82712.000,28.546,6245.025,"N",1.000,"F","F","F","F"
41182.000,43.233,6245.836,"NE",1.000,"F","F","F","F"
78507.000,24.354,6246.070,"SE",0.000,"F","F","F","F"
99934.000,37.543,6246.599,"S",0.000,"F","F","F","F"
32915.000,40.153,6246.827,"SE",1.000,"T","T","T","T"
87640.000,53.359,6246.973,"SE",0.000,"F","F","F","F"
63839.000,32.828,6249.110,"SE",1.000,"F","F","F","T"
95770.000,20.866,6249.190,"CO",0.000,"F","F","F","F"
49975.000,40.774,6251.051,"S",1.000,"F","F","F","F"
58161.000,44.963,6252.696,"NE",0.000,"F","F","F","F"
14774.000,32.330,6256.530,"N",0.000,"F","F","F","F"
62915.000,40.085,6257.394,"S",1.000,"F","F","F","F"
95555.000,57.527,6257.634,"CO",1.000,"F","F","T","T"
45518.000,41.985,6258.597,"CO",0.000,"F","F","F","F"
21929.000,27.893,6259.014,"CO",0.000,"T","T","F","T"
47527.000,42.104,6259.327,"SE",1.000,"T","T","T","T"
25807.000,22.277,6262.000,"S",0.000,"T","T","T","T"
65104.000,36.802,6262.433,"S",0.000,"F","F","F","F"
38516.000,37.098,6262.921,"N",1.000,"T","T","T","T"
70909.000,42.061,6263.192,"S",1.000,"F","T","F","F"
35232.000,51.011,6263.973,"NE",0.000,"F","F","F","F"
52514.000,23.098,6264.244,"SE",0.000,"F","F","F","F"
27300.000,43.467,6265.658,"SE",0.000,"F","F","F","F"
25174.000,41.457,6265.862,"N",1.000,"F","F","F","F"
71571.000,45.230,6267.158,"SE",0.000,"F","F","F","F"
66892.000,28.789,6267.248,"SE",0.000,"T","F","F","F"
70929.000,23.657,6268.886,"SE",1.000,"T","F","F","F"
70322.000,66.740,6269.194,"S",1.000,"F","F","F","F"
41036.000,58.908,6269.625,"N",0.000,"F","F","T","T"
17785.000,27.998,21333.000,"SE",0.000,"T","T","F","T"
12203.000,34.221,6272.078,"N",0.000,"T","T","T","T"
84274.000,44.409,6272.322,"SE",0.000,"F","F","F","F"
39356.000,59.862,6272.605,"SE",1.000,"F","F","F","T"
96068.000,33.832,6272.817,"S",0.000,"T","F","F","F"
40113.000,54.937,6272.872,"NE",1.000,"F","F","F","F"
81238.000,35.385,6272.898,"NE",0.000,"F","F","F","F"
45634.000,52.052,6273.495,"SE",0.000,"F","T","F","F"
3256.000,39.210,6273.503,"CO",0.000,"T","T","T","T"
67094.000,56.522,6274.029,"S",1.000,"F","F","F","F"
20091.000,20.791,6276.351,"S",1.000,"T","T","F","F"
72099.000,37.651,6276.937,"SE",0.000,"F","F","F","F"
99497.000,43.876,6277.419,"SE",0.000,"T","T","T","T"
87230.000,23.459,6277.580,"NE",1.000,"F","F","F","F"
62384.000,49.005,6278.187,"SE",0.000,"T","T","T","T"
31509.000,41.660,6278.603,"CO",0.000,"F","F","F","F"
77611.000,19.250,6279.684,"S",0.000,"F","T","F","F"
41512.000,33.726,6279.847,"SE",0.000,"F","F","F","T"
21856.000,60.800,6280.526,"NE",1.000,"F","F","F","F"
66174.000,54.803,6281.568,"SE",0.000,"F","T","T","T"
72835.000,45.950,6281.831,"S",1.000,"T","F","F","F"
13222.000,24.928,6283.052,"S",0.000,"F","F","F","F"
14384.000,45.412,6283.161,"CO",1.000,"F","F","F","F"
14384.000,45.412,6283.161,"CO",1.000,"F","F","F","F"
99533.000,36.472,6285.499,"SE",1.000,"F","F","F","F"
79475.000,37.446,6285.517,"SE",0.000,"T","F","F","T"
87062.000,28.530,56453.000,"SE",1.000,"F","F","F","F"
37440.000,31.685,6287.049,"SE",0.000,"F","F","F","F"
66836.000,52.216,6287.107,"NE",0.000,"F","F","F","F"
94953.000,27.259,6287.237,"CO",0.000,"F","F","F","F"
39700.000,44.252,6288.338,"NE",0.000,"F","F","F","T"
13368.000,36.194,6288.521,"NE",0.000,"T","F","F","F"
58980.000,24.413,6288.582,"CO",1.000,"F","F","F","F"
19379.000,32.457,6289.175,"N",1.000,"F","F","F","T"
27163.000,22.191,6289.390,"S",0.000,"T","T","T","T"
37175.000,42.675,6292.872,"NE",1.000,"F","F","F","F"
82680.000,41.403,6294.657,"SE",1.000,"T","T","T","T"
48651.000,46.390,6297.024,"N",0.000,"T","T","T","T"
16602.000,42.380,6297.098,"S",0.000,"F","F","F","F"
61649.000,33.737,6297.405,"NE",1.000,"F","T","F","F"
52107.000,34.043,6300.418,"SE",1.000,"F","F","F","F"
82951.000,22.971,6300.463,"SE",1.000,"F","F","F","T"
71206.000,63.134,6300.574,"SE",1.000,"F","F","F","F"
48159.000,52.088,6300.803,"CO",1.000,"F","F","F","F"
22235.000,38.684,6300.957,"SE",1.000,"F","F","F","F"
16474.000,24.578,6301.260,"NE",1.000,"T","T","T","T"
45707.000,48.300,6302.430,"SE",1.000,"F","F","F","F"
96016.000,37.323,6303.685,"SE",1.000,"F","F","F","F"
24231.000,22.376,6304.839,"S",1.000,"F","T","F","F"
65621.000,51.154,6304.919,"SE",1.000,"F","F","F","F"
59433.000,40.079,6305.415,"SE",1.000,"F","F","F","F"
5783.000,45.372,6305.457,"NE",0.000,"F","T","F","T"
73661.000,39.506,6305.617,"S",0.000,"F","F","F","F"
7382.000,34.556,6306.425,"S",0.000,"T","T","T","T"
66644.000,43.801,6307.212,"SE",1.000,"F","F","F","F"
92891.000,55.446,6307.293,"SE",1.000,"T","T","T","T"
36355.000,45.870,6307.511,"SE",0.000,"T","F","F","F"
22373.000,30.940,6308.658,"SE",1.000,"F","F","F","F"
60718.000,60.449,6308.689,"SE",0.000,"F","F","F","F"
13505.000,28.858,6309.052,"S",0.000,"F","F","F","T"
43521.000,32.426,6311.271,"NE",1.000,"F","F","F","F"
90158.000,39.339,6311.601,"CO",1.000,"F","F","F","F"
83214.000,56.749,6311.683,"SE",0.000,"F","F","F","F"
25867.000,52.165,6312.757,"SE",0.000,"F","F","F","F"
44836.000,23.839,6312.963,"SE",1.000,"F","F","F","F"
72475.000,46.610,6313.733,"SE",0.000,"F","F","F","F"
28851.000,75.774,6313.808,"SE",0.000,"T","F","F","F"
93368.000,38.592,6314.324,"SE",1.000,"F","F","F","F"
71065.000,31.543,6315.584,"SE",0.000,"T","T","T","T"
51060.000,46.318,6316.096,"SE",0.000,"F","F","F","T"
29837.000,40.272,6316.417,"CO",1.000,"F","F","F","F"
76008.000,45.044,6316.894,"SE",1.000,"T","T","T","T"
31668.000,32.523,6317.094,"S",0.000,"T","F","F","F"
55312.000,32.698,6317.281,"NE",0.000,"F","F","F","F"
29785.000,22.427,6320.481,"CO",0.000,"T","F","F","F"
46802.000,35.581,6321.102,"SE",1.000,"F","F","T","T"
64936.000,56.877,6321.763,"SE",0.000,"F","F","F","F"
50279.000,43.842,6323.173,"SE",1.000,"T","F","F","F"
87691.000,64.134,6323.375,"CO",1.000,"F","F","F","F"
17898.000,51.791,6323.670,"CO",1.000,"T","F","F","F"
36822.000,21.338,6326.751,"SE",1.000,"F","F","F","F"
33165.000,54.934,6326.794,"SE",0.000,"F","F","F","F"
47859.000,57.004,6327.576,"SE",1.000,"T","F","T","T"
94698.000,27.007,6327.991,"S",1.000,"T","F","F","F"
65975.000,26.225,6328.196,"NE",0.000,"T","T","T","T"
36410.000,46.824,6329.669,"SE",0.000,"F","F","F","F"
23021.000,35.697,6330.613,"NE",1.000,"T","T","T","T"
49514.000,27.083,6331.827,"SE",0.000,"F","F","F","F"
33611.000,56.692,6332.104,"SE",0.000,"F","T","F","T"
90245.000,40.436,6332.207,"NE",0.000,"F","F","F","F"
56512.000,47.687,6332.420,"S",1.000,"T","F","F","F"
46316.000,23.059,6332.449,"S",0.000,"T","T","T","T"
31563.000,57.450,6332.613,"CO",1.000,"T","T","T","T"
70979.000,45.426,6333.150,"S",1.000,"T","F","F","F"
29709.000,45.165,6333.892,"SE",1.000,"T","T","T","T"
29301.000,36.387,6335.422,"NE",1.000,"F","F","F","F"
90536.000,36.318,6335.934,"CO",1.000,"F","F","F","F"
44751.000,29.593,6336.301,"SE",1.000,"T","T","T","T"
45035.000,18.701,6336.404,"SE",0.000,"F","F","F","F"
69924.000,51.177,6336.541,"SE",1.000,"F","F","F","T"
13596.000,54.521,6336.823,"SE",0.000,"T","T","T","T"
99350.000,24.439,6337.182,"SE",1.000,"F","F","F","F"
2900.000,51.043,6337.539,"SE",0.000,"F","F","F","F"
10233.000,39.705,6339.814,"NE",0.000,"F","F","F","F"
59641.000,29.909,6339.919,"S",1.000,"F","F","F","F"
14451.000,64.362,6339.940,"SE",0.000,"T","T","T","T"
55260.000,27.642,6340.082,"CO",0.000,"F","T","F","T"
61520.000,38.885,6340.370,"S",1.000,"T","T","T","T"
67761.000,30.025,6340.990,"SE",0.000,"T","T","T","T"
37633.000,25.319,6341.506,"NE",0.000,"F","F","F","F"
41962.000,23.386,6341.720,"SE",0.000,"T","T","T","T"
41962.000,23.386,6341.720,"SE",0.000,"T","T","T","T"
19055.000,37.229,6342.684,"NE",1.000,"F","T","F","F"
62501.000,35.015,6343.632,"SE",0.000,"F","T","F","F"
62038.000,36.691,6343.905,"S",1.000,"F","T","F","F"
80192.000,67.478,6344.292,"SE",0.000,"F","F","F","F"
53690.000,35.901,6344.455,"S",0.000,"T","T","T","T"
25142.000,24.640,6344.928,"CO",0.000,"F","F","F","F"
43403.000,42.232,6345.521,"NE",0.000,"T","T","T","T"
25835.000,41.751,6345.549,"SE",1.000,"F","T","F","F"
17177.000,32.771,6345.672,"SE",1.000,"F","F","F","F"
28316.000,28.111,6346.085,"SE",1.000,"T","T","T","T"
64278.000,18.313,6347.113,"SE",0.000,"F","F","F","F"
38512.000,30.029,6347.149,"S",1.000,"T","T","T","T"
4393.000,28.973,6347.984,"S",1.000,"F","F","F","F"
63447.000,43.773,6348.029,"SE",0.000,"F","T","F","F"
81861.000,27.499,6348.222,"SE",0.000,"F","F","F","F"
88348.000,36.737,6348.304,"CO",0.000,"T","F","F","F"
35264.000,32.545,6348.389,"SE",1.000,"T","T","T","T"
2899.000,43.656,6348.944,"NE",0.000,"F","F","F","F"
66039.000,42.322,6349.707,"CO",0.000,"F","F","F","T"
6783.000,27.974,6350.382,"S",0.000,"F","T","F","T"
28434.000,50.575,6351.127,"SE",0.000,"T","T","T","T"
6369.000,21.754,6351.510,"SE",1.000,"F","T","F","F"
57651.000,39.349,6351.746,"SE",0.000,"F","F","F","F"
60434.000,43.095,6352.122,"SE",1.000,"F","T","T","T"
83481.000,24.084,6352.171,"NE",0.000,"F","F","F","F"
19676.000,50.936,6354.253,"SE",1.000,"F","F","T","T"
56279.000,84.083,6354.769,"SE",1.000,"F","F","F","F"
9988.000,63.134,6355.162,"SE",1.000,"F","F","F","T"
40893.000,25.457,6355.203,"CO",1.000,"F","F","F","F"
52585.000,41.128,6356.017,"SE",1.000,"F","F","F","F"
13967.000,35.094,6356.568,"SE",0.000,"T","F","F","T"
82285.000,30.740,6356.851,"S",1.000,"T","T","T","T"
93744.000,48.883,6358.136,"SE",1.000,"F","F","F","F"
48378.000,35.173,6358.448,"NE",0.000,"F","T","F","F"
92509.000,27.839,6359.034,"CO",0.000,"T","T","F","T"
40206.000,28.158,6359.044,"SE",1.000,"F","F","F","F"
40184.000,55.589,6359.117,"NE",0.000,"F","F","F","F"
71890.000,33.557,6359.233,"CO",1.000,"T","F","F","F"
54213.000,46.674,6359.365,"NE",0.000,"F","F","F","F"
97049.000,30.038,6360.024,"CO",1.000,"F","T","F","F"
19083.000,27.709,6360.090,"S",1.000,"F","F","F","T"
43281.000,36.860,6360.458,"SE",1.000,"F","F","F","F"
16277.000,48.739,6361.590,"SE",1.000,"T","F","F","F"
49169.000,31.022,6362.117,"CO",1.000,"F","F","F","F"
52381.000,75.896,6362.200,"CO",0.000,"F","F","F","T"
90654.000,20.465,6362.418,"NE",1.000,"F","T","F","T"
61341.000,40.513,6362.540,"SE",0.000,"F","F","F","F"
91906.000,32.080,6362.563,"SE",1.000,"T","T","T","T"
19673.000,27.720,6363.713,"SE",1.000,"F","F","F","F"
83404.000,37.325,42553.000,"NE",1.000,"F","F","F","F"
37648.000,43.221,6365.054,"CO",1.000,"F","F","F","F"
46469.000,33.835,6365.290,"CO",0.000,"F","F","F","F"
30063.000,28.227,6365.425,"SE",0.000,"F","F","F","F"
49492.000,28.587,6365.556,"SE",0.000,"F","F","F","F"
89404.000,22.858,6366.282,"S",1.000,"F","F","F","F"
46962.000,38.032,6366.662,"NE",0.000,"F","F","F","T"
37305.000,21.882,6367.062,"SE",1.000,"F","F","F","F"
45975.000,33.684,6367.103,"CO",0.000,"T","T","T","T"
66498.000,49.685,6367.156,"SE",0.000,"T","T","F","F"
15185.000,29.103,6367.268,"NE",1.000,"F","F","F","F"
92612.000,35.696,6367.728,"SE",0.000,"T","T","T","T"
14148.000,29.024,6368.081,"NE",1.000,"F","F","F","T"
87499.000,30.267,6368.552,"SE",1.000,"F","F","F","F"
89183.000,41.129,6368.698,"SE",1.000,"T","F","F","F"
35091.000,32.745,6369.203,"SE",1.000,"T","F","F","F"
48412.000,41.792,6369.245,"SE",1.000,"F","F","T","T"
80138.000,27.048,6369.449,"SE",1.000,"F","T","T","T"
17412.000,24.164,6370.708,"SE",0.000,"F","F","F","F"
83089.000,35.424,6370.896,"CO",1.000,"F","F","F","F"
84445.000,52.700,6372.698,"SE",0.000,"T","F","F","T"
21057.000,24.678,6372.811,"SE",1.000,"F","F","F","F"
79514.000,28.857,6373.172,"SE",1.000,"T","F","F","T"
41165.000,38.693,6373.920,"S",0.000,"F","F","F","T"
78920.000,20.990,6374.682,"CO",0.000,"F","F","F","F"
60000.000,33.321,6375.209,"N",0.000,"F","F","F","F"
40411.000,30.565,6376.049,"SE",1.000,"T","T","T","T"
92537.000,28.194,6376.122,"SE",0.000,"F","F","F","T"
90692.000,29.176,6376.347,"SE",1.000,"F","F","T","F"
65048.000,33.144,6377.052,"S",1.000,"F","F","T","T"
67511.000,33.250,6377.385,"SE",1.000,"F","F","F","F"
13691.000,29.763,6377.681,"SE",1.000,"T","F","F","F"
67319.000,20.021,6378.068,"S",0.000,"F","F","F","F"
24002.000,57.260,6378.585,"S",1.000,"F","F","F","F"
55392.000,29.278,6378.861,"SE",1.000,"F","T","F","F"
