ID,Financiamento Casa,Financiamento Carro,Emprestimo _pessoal,Emprestimo _consignado,Emprestimo _limite_especial,Emprestimo _educacao,Emprestimo _viagem,Investimento CDB,Investimento Fundos
78046.000,"F","T","T","T","T","T","T","T","T"
93692.000,"F","F","F","F","F","F","F","T","T"
51906.000,"F","F","F","F","F","F","F","T","F"
67388.000,"T","T","T","T","T","F","F","T","F"
52640.000,"F","F","F","F","F","F","F","F","F"
20182.000,"F","T","F","F","F","F","F","T","T"
33231.000,"F","F","F","F","F","F","F","F","F"
21219.000,"F","T","F","F","F","T","T","T","T"
54363.000,"F","F","F","F","F","F","F","F","F"
44347.000,"F","F","F","T","F","F","T","F","T"
96189.000,"F","F","F","F","F","F","F","F","F"
12399.000,"F","F","F","F","F","F","F","F","F"
93246.000,"T","F","F","F","F","F","F","T","T"
43841.000,"F","F","T","F","F","F","F","T","T"
43841.000,"F","F","T","F","F","F","F","T","T"
55619.000,"F","T","F","F","F","T","T","T","T"
89127.000,"F","F","T","T","T","T","T","T","T"
66108.000,"F","T","F","F","F","F","F","F","F"
62243.000,"F","F","F","F","F","F","F","F","F"
97482.000,"F","F","F","F","F","F","F","T","F"
38980.000,"F","F","F","F","F","F","F","T","F"
91363.000,"F","F","F","F","F","F","F","F","T"
84814.000,"F","T","F","F","F","F","F","F","F"
18474.000,"F","F","F","F","F","T","T","T","T"
3534.000,"F","F","F","F","F","F","F","T","T"
22172.000,"F","T","F","F","T","F","F","T","F"
51884.000,"F","F","F","F","F","F","F","T","F"
31513.000,"F","F","T","F","F","F","F","F","F"
27139.000,"T","F","F","F","F","F","F","T","F"
83987.000,"F","F","F","F","F","F","F","F","F"
4162.000,"F","F","F","F","F","F","F","F","F"
71528.000,"F","T","F","F","F","F","F","T","F"
34048.000,"F","F","F","F","F","F","F","F","F"
79262.000,"T","T","T","T","T","F","T","F","F"
21124.000,"F","F","F","F","F","F","F","F","F"
78190.000,"F","F","T","T","T","T","T","T","T"
71866.000,"F","T","T","T","T","T","T","T","T"
98414.000,"F","F","F","F","F","F","F","F","F"
59823.000,"F","F","F","F","F","F","F","F","F"
60841.000,"F","F","F","F","F","F","F","T","F"
36354.000,"F","F","F","F","F","T","F","T","T"
11023.000,"F","F","F","F","F","F","F","T","F"
53975.000,"F","F","F","T","F","T","F","T","F"
85319.000,"F","F","F","F","F","F","T","T","F"
71282.000,"T","F","F","F","F","F","F","F","F"
72237.000,"F","F","T","F","F","F","F","F","F"
7209.000,"F","F","F","F","F","F","F","T","F"
9322.000,"T","T","T","T","T","F","F","F","F"
49812.000,"F","F","F","F","F","F","F","F","F"
49804.000,"F","T","F","F","F","F","F","F","F"
6726.000,"F","T","F","T","F","F","F","F","T"
94105.000,"F","F","F","F","F","F","F","F","T"
94301.000,"F","F","F","F","F","F","F","F","F"
43423.000,"F","F","F","F","F","F","T","T","T"
94923.000,"F","F","F","F","F","F","F","F","T"
36178.000,"F","T","F","F","F","F","F","F","T"
75380.000,"F","T","F","F","T","F","F","F","F"
77313.000,"T","F","F","F","F","F","F","T","F"
85759.000,"F","T","F","F","F","F","F","T","T"
82712.000,"F","F","F","F","F","F","F","F","F"
41182.000,"F","F","F","F","F","F","F","F","F"
78507.000,"F","F","T","F","F","F","F","T","F"
99934.000,"F","F","F","F","F","F","F","T","T"
32915.000,"F","T","T","T","T","T","T","T","T"
87640.000,"F","F","F","F","F","F","T","T","F"
63839.000,"F","F","T","F","F","F","F","F","F"
95770.000,"F","T","F","F","F","F","F","F","F"
49975.000,"F","F","F","F","F","F","F","T","T"
58161.000,"F","F","F","F","F","T","F","T","F"
14774.000,"F","T","F","F","F","F","F","F","F"
62915.000,"F","F","F","F","F","F","F","F","F"
95555.000,"T","T","T","T","T","F","F","F","F"
45518.000,"F","F","F","F","F","F","F","T","F"
21929.000,"F","F","F","F","F","F","F","F","F"
47527.000,"F","T","T","T","T","T","T","T","T"
25807.000,"F","F","F","F","T","F","F","T","T"
65104.000,"F","F","F","F","F","T","T","F","F"
38516.000,"F","T","F","F","F","F","F","F","F"
70909.000,"T","T","T","F","F","T","T","T","T"
35232.000,"F","T","F","F","F","F","F","T","F"
52514.000,"F","F","F","T","F","F","F","T","F"
27300.000,"F","F","F","F","F","F","F","F","F"
25174.000,"F","F","F","F","F","F","F","T","F"
71571.000,"F","F","F","F","F","F","F","F","F"
66892.000,"F","F","F","F","F","F","F","F","F"
70929.000,"F","F","F","F","F","F","F","F","T"
70322.000,"F","F","T","T","T","T","T","T","T"
41036.000,"F","F","F","F","F","F","F","F","F"
17785.000,"F","F","F","F","F","F","F","F","F"
12203.000,"T","T","T","T","T","F","F","F","F"
84274.000,"F","F","F","F","F","F","F","T","F"
39356.000,"F","T","F","F","F","F","F","F","F"
96068.000,"F","F","F","F","F","F","F","F","F"
40113.000,"F","F","F","F","F","F","F","F","F"
81238.000,"F","F","F","F","F","F","F","F","T"
45634.000,"F","F","F","F","F","F","F","F","F"
3256.000,"F","F","F","F","F","F","T","T","T"
67094.000,"F","F","F","F","F","T","F","T","F"
20091.000,"F","F","T","F","T","F","F","T","F"
72099.000,"F","F","F","T","F","F","F","T","F"
99497.000,"F","T","T","T","F","F","F","F","F"
87230.000,"F","F","F","F","F","T","T","T","T"
62384.000,"F","F","F","F","F","F","F","F","F"
31509.000,"F","F","F","F","F","F","F","T","T"
77611.000,"F","F","F","F","F","F","F","F","F"
41512.000,"F","T","F","F","F","F","F","F","F"
21856.000,"F","F","F","F","F","F","F","T","T"
66174.000,"T","T","T","T","T","F","F","F","F"
72835.000,"F","T","F","F","F","F","F","F","T"
13222.000,"F","F","F","F","F","F","F","T","T"
14384.000,"F","F","F","F","F","F","F","T","F"
14384.000,"F","F","F","F","F","F","F","T","F"
99533.000,"F","F","F","F","F","F","F","T","T"
79475.000,"T","T","F","F","F","F","F","F","T"
87062.000,"F","F","F","F","F","F","T","T","F"
37440.000,"F","F","F","F","F","F","F","F","F"
66836.000,"F","F","F","F","F","F","F","T","F"
94953.000,"F","T","T","F","F","F","F","F","F"
39700.000,"F","F","T","F","F","F","F","T","T"
13368.000,"F","F","F","F","F","F","F","T","T"
58980.000,"F","F","F","F","F","F","F","F","F"
19379.000,"F","T","F","F","F","F","F","F","T"
27163.000,"T","F","F","T","F","F","T","F","F"
37175.000,"F","T","F","F","F","F","F","F","F"
82680.000,"F","F","F","F","T","F","T","T","T"
48651.000,"F","F","F","F","F","F","F","F","F"
16602.000,"F","T","F","F","F","F","T","F","F"
61649.000,"F","F","F","F","F","T","F","T","T"
52107.000,"F","T","F","F","F","F","F","F","F"
82951.000,"F","T","F","F","F","F","F","T","F"
71206.000,"F","F","F","F","F","F","T","F","T"
48159.000,"F","F","F","F","F","T","T","T","T"
22235.000,"F","T","F","F","F","F","F","T","F"
16474.000,"F","F","F","F","F","T","F","F","F"
45707.000,"F","F","F","F","F","F","F","T","T"
96016.000,"F","F","F","F","F","F","F","F","F"
24231.000,"F","T","F","F","F","F","F","F","F"
65621.000,"T","F","F","F","F","F","F","T","F"
59433.000,"F","F","F","F","F","F","F","F","T"
5783.000,"F","F","F","F","F","F","F","F","F"
73661.000,"F","F","F","F","F","F","F","F","F"
7382.000,"F","F","F","F","F","F","F","F","F"
66644.000,"F","F","F","F","F","F","T","F","F"
92891.000,"F","F","F","F","F","F","F","F","F"
36355.000,"F","F","F","F","F","F","F","F","F"
22373.000,"F","F","F","F","F","F","F","F","F"
60718.000,"F","T","F","F","F","F","F","F","F"
13505.000,"F","T","F","F","F","F","F","T","F"
43521.000,"T","T","F","F","F","F","F","F","F"
90158.000,"F","F","F","F","F","T","T","T","T"
83214.000,"T","F","T","F","F","F","T","F","T"
25867.000,"T","F","F","F","F","F","F","T","F"
44836.000,"F","T","F","F","F","F","F","T","T"
72475.000,"T","F","F","F","F","F","F","F","F"
28851.000,"F","F","F","F","F","F","F","T","F"
93368.000,"F","F","F","F","F","F","F","T","T"
71065.000,"F","F","F","F","F","F","F","F","T"
51060.000,"T","F","F","T","F","F","F","T","F"
29837.000,"F","F","F","F","F","F","T","F","F"
76008.000,"F","F","F","F","F","F","F","F","F"
31668.000,"F","T","F","F","F","F","F","T","F"
55312.000,"F","F","F","F","F","F","F","F","F"
29785.000,"F","F","F","F","F","F","F","F","F"
46802.000,"F","F","T","T","T","T","T","T","T"
64936.000,"F","F","F","T","F","F","F","F","F"
50279.000,"T","F","F","F","F","T","T","T","T"
87691.000,"F","F","F","F","F","T","F","F","F"
17898.000,"F","F","F","F","F","F","F","T","F"
36822.000,"F","F","F","F","F","T","T","T","T"
33165.000,"F","F","F","F","F","F","F","T","F"
47859.000,"F","F","F","F","F","T","T","T","T"
94698.000,"F","T","F","F","F","F","F","F","F"
65975.000,"T","T","T","T","T","F","T","F","F"
36410.000,"F","F","F","F","F","F","F","T","F"
23021.000,"F","F","F","F","F","F","F","T","T"
49514.000,"F","F","F","F","F","T","T","T","T"
33611.000,"F","F","F","F","F","F","F","F","F"
90245.000,"F","F","T","T","T","T","T","T","T"
56512.000,"F","F","F","F","F","F","F","F","T"
46316.000,"F","F","F","F","F","F","F","F","F"
31563.000,"F","T","F","F","F","F","T","T","F"
70979.000,"F","T","F","F","F","F","F","F","F"
29709.000,"F","F","T","T","T","T","T","T","T"
29301.000,"F","F","F","F","F","F","T","T","T"
90536.000,"F","F","F","F","F","F","F","F","F"
44751.000,"F","F","F","F","F","F","F","F","F"
45035.000,"F","F","F","F","F","F","F","F","F"
69924.000,"F","F","F","F","F","F","F","F","F"
13596.000,"F","F","F","F","T","T","T","F","T"
99350.000,"T","F","F","F","F","F","F","F","F"
2900.000,"F","F","F","F","F","F","F","F","F"
10233.000,"F","F","F","F","F","F","F","T","F"
59641.000,"F","T","T","F","F","F","F","F","F"
14451.000,"T","T","T","T","T","F","F","T","F"
55260.000,"F","F","F","F","F","T","F","F","F"
61520.000,"F","F","F","F","F","F","F","T","T"
67761.000,"F","F","T","F","F","F","F","T","F"
37633.000,"F","F","F","F","F","F","F","F","F"
41962.000,"F","F","F","F","F","F","F","F","F"
41962.000,"F","F","F","F","F","F","F","F","F"
19055.000,"F","F","F","F","F","F","F","T","F"
62501.000,"F","T","F","F","F","F","F","T","F"
62038.000,"F","T","F","F","F","F","F","T","F"
80192.000,"F","F","F","F","F","F","F","T","T"
53690.000,"F","T","F","F","F","F","F","F","T"
25142.000,"F","F","F","F","F","F","T","F","T"
43403.000,"F","F","F","F","F","F","F","F","T"
25835.000,"F","F","F","T","T","F","F","T","T"
17177.000,"F","F","F","F","F","F","F","F","T"
28316.000,"F","F","F","F","F","F","F","F","F"
64278.000,"F","F","F","F","F","F","F","F","F"
38512.000,"T","T","T","T","T","F","F","T","F"
4393.000,"F","F","T","F","F","F","F","F","F"
63447.000,"F","F","F","F","F","F","F","T","T"
81861.000,"F","F","F","F","F","F","F","T","T"
88348.000,"F","F","T","F","F","F","F","F","F"
35264.000,"F","F","F","F","F","F","F","T","F"
2899.000,"F","F","F","F","F","F","F","T","F"
66039.000,"T","F","F","F","F","F","F","F","F"
6783.000,"F","F","F","F","F","F","F","T","F"
28434.000,"F","F","F","F","F","F","T","T","T"
6369.000,"F","F","F","F","F","F","F","F","T"
57651.000,"F","F","F","F","F","F","F","F","F"
60434.000,"F","F","F","T","F","F","F","F","F"
83481.000,"F","F","F","F","F","T","T","T","T"
19676.000,"F","F","F","F","F","F","F","T","F"
56279.000,"F","F","F","F","F","F","F","T","T"
9988.000,"F","F","T","T","T","T","T","T","T"
40893.000,"F","F","F","F","F","T","T","T","T"
52585.000,"F","F","T","F","F","F","F","F","F"
13967.000,"F","F","F","F","F","F","F","F","F"
82285.000,"F","T","F","F","F","F","F","F","F"
93744.000,"F","T","F","F","F","F","F","F","T"
48378.000,"F","F","F","F","F","F","F","T","F"
92509.000,"F","F","F","F","F","F","F","T","T"
40206.000,"F","F","F","F","T","F","F","F","F"
40184.000,"T","F","F","F","F","T","T","T","T"
71890.000,"F","F","F","F","F","F","F","T","F"
54213.000,"F","F","F","F","F","F","F","F","F"
97049.000,"F","F","F","F","F","F","F","T","F"
19083.000,"F","F","F","F","F","F","F","T","T"
43281.000,"F","F","F","F","F","F","F","F","F"
16277.000,"F","F","F","F","F","T","T","T","T"
49169.000,"F","F","F","F","F","F","F","T","F"
52381.000,"F","T","T","F","F","F","F","F","F"
90654.000,"F","F","T","F","F","T","T","T","T"
61341.000,"F","F","F","F","F","F","F","T","T"
91906.000,"F","F","F","F","F","F","T","T","F"
19673.000,"F","F","T","F","F","F","F","T","T"
83404.000,"T","F","F","F","F","T","T","T","T"
37648.000,"F","T","F","F","F","F","F","T","F"
46469.000,"T","F","F","T","F","F","F","F","T"
30063.000,"F","T","F","F","F","F","F","F","F"
49492.000,"F","F","F","F","F","T","T","T","T"
89404.000,"F","F","F","F","F","F","F","F","F"
46962.000,"F","T","F","F","F","T","T","T","T"
37305.000,"F","T","F","F","F","F","F","F","T"
45975.000,"F","F","F","F","F","F","F","F","T"
66498.000,"F","F","T","F","F","F","T","F","F"
15185.000,"F","F","F","F","T","F","F","T","F"
92612.000,"F","F","T","F","F","F","F","T","T"
14148.000,"F","F","F","F","F","F","F","F","T"
87499.000,"F","F","F","F","F","F","F","F","T"
89183.000,"F","F","F","F","F","F","F","F","F"
35091.000,"F","F","F","F","T","T","T","T","T"
48412.000,"T","T","T","T","T","F","F","F","F"
80138.000,"T","T","T","T","T","F","F","F","T"
17412.000,"F","F","F","T","F","F","F","F","T"
83089.000,"F","F","F","F","F","F","F","F","T"
84445.000,"F","T","F","F","F","F","F","F","F"
21057.000,"F","F","F","F","F","F","F","F","F"
79514.000,"F","F","F","F","F","F","F","F","F"
41165.000,"F","F","F","F","F","F","F","T","F"
78920.000,"F","F","F","F","F","F","T","T","F"
60000.000,"F","F","F","F","F","F","F","F","F"
40411.000,"F","T","F","F","F","F","F","F","F"
92537.000,"F","F","F","F","F","F","F","T","T"
90692.000,"F","T","F","F","F","F","F","T","T"
65048.000,"F","F","F","F","F","F","F","T","T"
67511.000,"F","F","F","F","F","F","F","F","F"
13691.000,"T","F","F","F","F","F","F","T","T"
67319.000,"F","F","F","F","F","F","F","T","T"
24002.000,"F","F","T","F","F","F","F","F","T"
55392.000,"F","F","F","F","F","F","F","F","F"
18762.000,"F","F","F","F","F","F","F","T","T"
99586.000,"T","F","F","F","F","F","F","T","F"
39144.000,"F","F","F","F","F","F","F","F","F"
43980.000,"F","F","F","F","F","F","F","T","T"
49942.000,"F","T","F","F","F","F","F","F","F"
93342.000,"F","T","T","F","F","F","F","T","F"
10027.000,"T","F","F","F","F","F","F","T","F"
78522.000,"F","F","F","F","F","F","F","T","T"
61028.000,"F","F","T","T","T","T","T","T","T"
90993.000,"F","F","F","F","F","F","T","F","F"
24597.000,"T","T","T","T","T","F","F","F","F"
63748.000,"F","F","F","F","T","F","F","F","F"
58900.000,"F","F","F","F","F","F","F","F","T"
100216.000,"F","F","F","F","F","F","F","F","F"
99228.000,"T","T","T","T","T","F","T","T","F"
50526.000,"F","F","F","F","F","F","F","F","T"
22319.000,"F","T","F","F","T","F","F","T","T"
74840.000,"F","F","F","F","F","F","F","T","T"
81047.000,"F","T","F","F","F","F","F","F","F"
93967.000,"F","F","T","T","T","T","T","T","T"
83639.000,"F","F","F","F","F","F","F","F","F"
62755.000,"F","T","F","T","F","F","F","T","T"
34438.000,"F","F","F","F","F","F","F","T","F"
12371.000,"F","F","T","T","T","T","T","T","T"
81545.000,"F","F","F","F","F","F","F","T","F"
73726.000,"F","F","T","T","T","T","T","T","T"
38899.000,"T","T","T","T","T","F","F","F","F"
31388.000,"F","F","F","F","F","T","T","T","T"
96676.000,"F","F","F","F","F","T","T","T","T"
29023.000,"F","F","F","F","F","F","F","T","F"
27824.000,"T","T","T","T","T","F","F","F","T"
64867.000,"F","F","F","F","F","F","F","F","F"
73632.000,"F","F","T","F","F","F","F","F","T"
43125.000,"F","F","T","F","F","F","F","F","T"
75539.000,"T","F","F","F","F","F","T","F","T"
5381.000,"F","F","F","F","F","T","T","T","T"
70566.000,"F","F","T","T","T","T","T","T","T"
24236.000,"F","T","F","F","F","F","T","F","F"
44372.000,"F","F","F","F","F","F","T","T","F"
82040.000,"F","F","F","F","F","F","T","T","F"
93878.000,"F","T","F","F","T","T","F","F","F"
71809.000,"F","F","F","F","F","F","F","F","F"
52424.000,"F","F","F","F","F","T","T","T","T"
89699.000,"F","F","T","F","F","F","F","T","T"
100451.000,"F","F","F","F","F","F","F","F","F"
61507.000,"F","F","T","F","F","F","F","F","F"
34290.000,"F","F","F","F","F","F","F","F","F"
29931.000,"F","F","F","F","F","F","F","F","T"
3257.000,"F","F","F","F","F","F","F","F","F"
84477.000,"F","T","T","T","T","T","T","T","T"
22135.000,"F","F","F","T","F","F","T","T","F"
6140.000,"F","F","F","F","F","F","F","T","F"
94791.000,"F","F","F","F","T","F","T","F","F"
2751.000,"F","F","T","F","F","F","F","T","T"
16832.000,"F","F","F","F","F","F","F","F","F"
70916.000,"F","F","T","F","F","T","F","T","F"
77016.000,"F","F","T","F","F","T","T","T","T"
57864.000,"F","F","F","F","F","F","F","F","F"
59173.000,"F","T","F","F","F","F","F","T","T"
32477.000,"F","T","F","F","F","T","F","F","F"
95677.000,"F","F","F","F","F","F","F","F","F"
68256.000,"F","F","F","F","F","F","F","T","F"
43916.000,"F","T","F","F","F","F","F","F","F"
8536.000,"F","F","T","F","F","F","F","F","F"
56840.000,"F","F","F","T","F","F","F","T","F"
74936.000,"F","T","F","F","F","F","F","T","T"
66158.000,"F","F","F","T","F","F","F","F","T"
49188.000,"T","T","T","T","T","F","F","F","T"
38824.000,"T","T","T","T","T","F","F","T","F"
29609.000,"F","T","F","F","F","F","F","F","F"
89538.000,"F","F","F","F","F","T","T","T","T"
39491.000,"F","F","F","F","F","T","T","T","T"
12109.000,"F","F","F","F","T","F","F","T","T"
84326.000,"T","T","T","T","T","F","F","T","F"
13121.000,"T","F","F","F","F","F","T","T","F"
58195.000,"F","T","F","T","F","F","F","F","F"
6519.000,"F","T","F","F","F","F","F","F","F"
45210.000,"F","F","F","F","F","F","F","T","F"
85238.000,"F","T","F","F","T","T","T","F","T"
58379.000,"F","F","F","F","F","F","F","F","F"
61074.000,"T","F","F","F","F","F","F","F","F"
33363.000,"F","F","F","F","F","F","F","T","T"
95209.000,"F","F","F","T","F","F","T","F","T"
30071.000,"T","T","T","T","T","F","F","F","F"
41605.000,"F","F","F","F","F","F","F","T","T"
27782.000,"F","F","F","F","F","F","F","T","F"
17925.000,"F","F","F","F","F","F","F","F","F"
43573.000,"F","F","F","T","F","F","F","F","T"
43547.000,"F","F","F","F","F","F","F","F","F"
79825.000,"T","F","T","F","F","F","T","F","F"
27399.000,"F","T","F","F","F","T","T","T","T"
23033.000,"F","T","T","F","T","T","T","T","T"
11200.000,"F","F","F","F","F","F","F","T","T"
9039.000,"F","T","F","F","F","F","F","T","F"
28656.000,"F","F","T","T","T","T","T","T","T"
13344.000,"F","F","T","T","T","T","T","T","T"
28565.000,"F","F","F","F","F","F","F","F","F"
40370.000,"F","F","F","F","F","F","F","F","F"
30349.000,"F","F","F","F","F","F","T","F","T"
1320.000,"F","F","F","F","F","F","F","T","T"
35201.000,"T","T","T","T","T","F","F","F","F"
32927.000,"T","T","T","T","T","F","F","F","F"
100489.000,"F","F","F","F","F","F","T","F","F"
1048.000,"F","F","F","F","F","F","F","F","F"
2880.000,"F","F","T","F","F","F","F","F","F"
84140.000,"F","T","F","F","F","F","F","F","F"
83143.000,"F","F","F","F","F","F","F","T","F"
43083.000,"T","F","F","F","F","F","F","F","F"
84778.000,"F","F","T","T","T","T","T","T","T"
60265.000,"T","T","T","T","T","F","F","F","F"
89674.000,"T","F","T","F","F","F","T","T","T"
64878.000,"F","F","F","F","F","F","T","F","F"
47326.000,"F","F","F","F","F","F","T","F","F"
26224.000,"F","F","F","F","F","F","F","F","F"
12541.000,"F","F","F","F","F","F","F","F","F"
67896.000,"F","T","T","T","T","T","T","T","T"
36392.000,"F","T","F","F","F","F","F","F","T"
36879.000,"F","T","F","F","F","F","F","T","T"
70103.000,"F","F","T","F","F","F","F","T","T"
